,Unnamed: 0,Unnamed: 0.1,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
1050,1050,1568,4,11,35.0,6400.0,182.85714285714286,4-3-5-14-6-9-10-11*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1049,1049,1569,4,11,36.0,6400.0,177.77777777777774,4-3-5-14-7-9-10-11*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1103,1103,922,4,12,33.0,8030.0,243.3333333333333,4-1-3-5-7-9-10-12*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1105,1105,911,4,12,31.0,7720.0,249.03225806451616,4-1-2-5-7-9-10-12*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1092,1092,917,4,12,32.0,7180.0,224.375,4-3-1-2-5-7-9-12*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1104,1104,902,4,12,28.0,6890.0,246.07142857142856,4-3-5-7-9-10-12*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1098,1098,906,4,12,30.0,6890.0,229.66666666666663,4-3-5-14-6-9-10-12*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1162,1162,958,4,13,30.0,7450.0,248.3333333333333,4-3-5-7-9-10-12-13*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1141,1141,980,4,13,35.0,6830.0,195.14285714285717,4-1-3-5-7-9-12-13*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1143,1143,967,4,13,33.0,6560.0,198.7878787878788,4-1-2-5-7-9-12-13*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1150,1150,956,4,13,30.0,6520.0,217.3333333333333,4-3-1-2-5-7-9-13*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1144,1144,954,4,13,29.0,5890.0,203.1034482758621,4-3-5-7-14-6-9-13*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1190,1190,1889,4,14,32.0,6700.0,209.375,4-1-3-5-7-9-6-14*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1191,1191,1887,4,14,30.0,6510.0,217.0,4-1-2-5-7-9-6-14*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1181,1181,1890,4,14,42.0,6400.0,152.38095238095238,4-3-11-10-9-7-5-14*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1189,1189,1886,4,14,27.0,5440.0,201.48148148148152,4-3-5-7-9-6-14*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1180,1180,1007,4,14,16.0,2350.0,146.875,4-3-1-2-5-7-14*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1198,1198,1033,5,6,46.0,7800.0,169.56521739130434,5-3-11-10-12-13-9-6*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1202,1202,1029,5,6,40.0,7750.0,193.75,5-2-1-3-11-10-9-6*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1195,1195,1032,5,6,46.0,7240.0,157.3913043478261,5-3-11-10-12-9-6*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1199,1199,1030,5,6,41.0,7210.0,175.85365853658539,5-3-11-10-9-7-14-6*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1196,1196,1028,5,6,36.0,5840.0,162.22222222222226,5-3-11-10-9-6*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1213,1213,1047,5,7,47.0,7800.0,165.95744680851064,5-3-11-10-12-13-9-7*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1218,1218,1044,5,7,41.0,7750.0,189.02439024390245,5-2-1-3-11-10-9-7*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1211,1211,1046,5,7,47.0,7240.0,154.04255319148936,5-3-11-10-12-9-7*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1216,1216,1043,5,7,40.0,7210.0,180.25,5-3-11-10-9-6-14-7*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1212,1212,1042,5,7,37.0,5840.0,157.83783783783784,5-3-11-10-9-7*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1228,1228,1056,5,8,46.0,6290.0,136.7391304347826,5-3-11-10-9-6-14-8*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1226,1226,1057,5,8,47.0,6290.0,133.82978723404256,5-3-11-10-9-7-14-8*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1235,1235,1279,5,8,27.0,4420.0,163.7037037037037,5-7-9-6-14-8*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1225,1225,1055,5,8,12.0,290.0,24.16666666666667,5-7-14-8*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1224,1224,1054,5,8,11.0,60.0,5.454545454545454,5-14-8*,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1244,1244,1076,5,9,43.0,7540.0,175.34883720930233,5-2-1-3-11-10-12-9*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1243,1243,1348,5,9,40.0,6790.0,169.75,5-2-1-4-3-11-10-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1242,1242,1075,5,9,39.0,6500.0,166.66666666666666,5-3-11-10-12-13-9*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1246,1246,1073,5,9,33.0,6120.0,185.45454545454547,5-2-1-3-11-10-9*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1239,1239,1074,5,9,39.0,5950.0,152.56410256410254,5-3-11-10-12-9*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1264,1264,1090,5,10,28.0,7300.0,260.7142857142857,5-7-14-6-9-13-12-10*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1261,1261,1087,5,10,28.0,6740.0,240.7142857142857,5-7-14-6-9-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1262,1262,1084,5,10,25.0,6020.0,240.8,5-7-9-13-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1259,1259,1086,5,10,27.0,6020.0,222.96296296296296,5-14-6-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1257,1257,1091,5,10,28.0,6020.0,215.0,5-14-7-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1273,1273,1583,5,11,28.0,6200.0,221.42857142857144,5-7-14-6-9-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1272,1272,1094,5,11,25.0,4930.0,197.2,5-7-9-10-11*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1271,1271,1095,5,11,27.0,4930.0,182.59259259259255,5-14-6-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1270,1270,1582,5,11,28.0,4930.0,176.0714285714286,5-14-7-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1268,1268,1581,5,11,25.0,1790.0,71.6,5-2-1-4-3-11*,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1281,1281,1111,5,12,43.0,7540.0,175.34883720930233,5-2-1-3-11-10-9-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1294,1294,1104,5,12,23.0,6740.0,293.0434782608696,5-7-14-6-9-10-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1279,1279,1690,5,12,39.0,6500.0,166.66666666666666,5-3-11-10-9-13-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1277,1277,1110,5,12,39.0,5950.0,152.56410256410254,5-3-11-10-9-12*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1291,1291,1106,5,12,23.0,5620.0,244.34782608695653,5-7-14-6-9-13-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1317,1317,1122,5,13,25.0,7300.0,292.0,5-7-14-6-9-10-12-13*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1304,1304,1127,5,13,41.0,6600.0,160.97560975609755,5-2-1-3-11-10-9-13*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1302,1302,1128,5,13,41.0,6500.0,158.53658536585363,5-3-11-10-9-12-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1298,1298,1130,5,13,47.0,6500.0,138.2978723404255,5-3-11-10-12-9-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1316,1316,1117,5,13,22.0,6020.0,273.6363636363636,5-7-9-10-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1322,1322,1138,5,14,48.0,7240.0,150.83333333333334,5-3-11-10-12-9-6-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1320,1320,1140,5,14,49.0,7240.0,147.7551020408163,5-3-11-10-12-9-7-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1323,1323,1134,5,14,38.0,5840.0,153.68421052631578,5-3-11-10-9-6-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1321,1321,1135,5,14,39.0,5840.0,149.74358974358975,5-3-11-10-9-7-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1332,1332,1892,5,14,19.0,4020.0,211.57894736842098,5-7-9-6-14*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1335,1335,1166,6,7,15.0,1860.0,124.0,6-9-7*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1334,1334,1165,6,7,7.0,500.0,71.42857142857143,6-14-5-7*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1333,1333,1164,6,7,4.0,100.0,25.0,6-14-7*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1338,1338,1169,6,8,28.0,4420.0,157.85714285714286,6-9-7-5-14-8*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1337,1337,1168,6,8,25.0,2200.0,88.0,6-9-7-14-8*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1336,1336,1167,6,8,10.0,30.0,3.0,6-14-8*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1341,1341,1356,6,9,44.0,7240.0,164.54545454545453,6-14-5-3-11-10-12-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1352,1352,1353,6,9,35.0,7210.0,206.0,6-14-7-5-3-11-10-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1342,1342,1352,6,9,34.0,5840.0,171.7647058823529,6-14-5-3-11-10-9*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1359,1359,1351,6,9,15.0,4020.0,268.0,6-14-5-7-9*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1340,1340,1171,6,9,12.0,1860.0,155.0,6-14-7-9*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1377,1377,1459,6,10,30.0,7300.0,243.3333333333333,6-14-5-7-9-13-12-10*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1369,1369,1178,6,10,41.0,7210.0,175.85365853658539,6-9-7-5-3-11-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1367,1367,1465,6,10,44.0,7210.0,163.86363636363637,6-9-7-14-5-3-11-10*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1376,1376,1458,6,10,30.0,6740.0,224.66666666666663,6-14-5-7-9-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1378,1378,1456,6,10,20.0,5480.0,274.0,6-14-5-7-9-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1398,1398,1189,6,11,35.0,7710.0,220.28571428571428,6-9-7-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1394,1394,1589,6,11,40.0,7600.0,190.0,6-14-5-7-9-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1397,1397,1184,6,11,30.0,6200.0,206.66666666666663,6-14-5-7-9-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1390,1390,1588,6,11,37.0,5800.0,156.75675675675674,6-14-7-9-13-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1392,1392,1185,6,11,31.0,5520.0,178.06451612903226,6-9-7-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1406,1406,1197,6,12,46.0,8630.0,187.6086956521739,6-9-7-5-3-11-10-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1403,1403,1698,6,12,44.0,7240.0,164.54545454545453,6-14-5-3-11-10-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1420,1420,1697,6,12,25.0,6740.0,269.6,6-14-5-7-9-10-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1418,1418,1696,6,12,25.0,5620.0,224.8,6-14-5-7-9-13-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1413,1413,1695,6,12,25.0,5090.0,203.6,6-14-5-7-9-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1426,1426,1797,6,13,42.0,6310.0,150.23809523809524,6-14-5-3-11-10-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1444,1444,1796,6,13,27.0,5620.0,208.14814814814807,6-14-5-7-9-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1443,1443,1203,6,13,24.0,4970.0,207.0833333333333,6-14-7-9-10-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1437,1437,1795,6,13,23.0,4460.0,193.91304347826087,6-14-5-7-9-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1442,1442,1200,6,13,19.0,3890.0,204.73684210526315,6-9-10-12-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1450,1450,1207,6,14,20.0,4020.0,201.0,6-9-7-5-14*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1449,1449,1206,6,14,17.0,1860.0,109.41176470588236,6-9-7-14*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1448,1448,1205,6,14,2.0,0.0,0.0,6-14*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1453,1453,1223,7,8,25.0,2200.0,88.0,7-9-6-14-8*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1452,1452,1222,7,8,13.0,290.0,22.30769230769231,7-5-14-8*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1451,1451,1221,7,8,10.0,30.0,3.0,7-14-8*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1463,1463,1375,7,9,41.0,7800.0,190.2439024390244,7-5-3-11-10-12-13-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1473,1473,1372,7,9,35.0,7750.0,221.42857142857144,7-5-2-1-3-11-10-9*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1458,1458,1374,7,9,41.0,7240.0,176.58536585365852,7-5-3-11-10-12-9*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1455,1455,1377,7,9,44.0,7240.0,164.54545454545453,7-14-5-3-11-10-12-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1462,1462,1370,7,9,31.0,5840.0,188.38709677419362,7-5-3-11-10-9*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1488,1488,1235,7,10,29.0,7300.0,251.72413793103448,7-5-14-6-9-13-12-10*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1487,1487,1234,7,10,29.0,6740.0,232.41379310344828,7-5-14-6-9-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1489,1489,1229,7,10,19.0,5480.0,288.42105263157896,7-5-14-6-9-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1485,1485,1233,7,10,26.0,4970.0,191.15384615384616,7-14-6-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1484,1484,1232,7,10,26.0,4430.0,170.38461538461542,7-14-6-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1502,1502,1600,7,11,39.0,7600.0,194.8717948717949,7-5-14-6-9-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1504,1504,1594,7,11,29.0,6200.0,213.79310344827587,7-5-14-6-9-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1501,1501,1599,7,11,36.0,5800.0,161.11111111111111,7-14-6-9-13-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1499,1499,1598,7,11,36.0,5260.0,146.11111111111111,7-14-6-9-12-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1498,1498,1597,7,11,33.0,4700.0,142.42424242424244,7-9-13-12-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1514,1514,1711,7,12,41.0,7800.0,190.2439024390244,7-5-3-11-10-9-13-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1510,1510,1710,7,12,41.0,7240.0,176.58536585365852,7-5-3-11-10-9-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1509,1509,1712,7,12,44.0,7240.0,164.54545454545453,7-14-5-3-11-10-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1525,1525,1248,7,12,24.0,6740.0,280.8333333333333,7-5-14-6-9-10-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1524,1524,1249,7,12,24.0,5620.0,234.16666666666663,7-5-14-6-9-13-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1541,1541,1817,7,13,43.0,7800.0,181.39534883720933,7-5-3-11-10-9-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1532,1532,1822,7,13,49.0,7800.0,159.18367346938774,7-5-3-11-10-12-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1552,1552,1258,7,13,26.0,7300.0,280.76923076923083,7-5-14-6-9-10-12-13*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1533,1533,1815,7,13,39.0,6310.0,161.7948717948718,7-5-3-11-10-9-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1531,1531,1816,7,13,42.0,6310.0,150.23809523809524,7-14-5-3-11-10-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1555,1555,1261,7,14,17.0,1860.0,109.41176470588236,7-9-6-14*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1554,1554,1260,7,14,5.0,200.0,40.0,7-5-14*,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1553,1553,1259,7,14,2.0,0.0,0.0,7-14*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1559,1559,1392,8,9,50.0,6370.0,127.4,8-14-5-3-11-10-12-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1568,1568,1389,8,9,41.0,6290.0,153.41463414634148,8-14-7-5-3-11-10-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
