,Unnamed: 0,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
1008,885,4,10,39.0,8290.0,212.56410256410254,4-1-2-5-14-7-9-13-12-10*,10.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1009,867,4,10,35.0,7450.0,212.85714285714286,4-3-5-14-6-9-13-12-10*,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1010,868,4,10,36.0,7720.0,214.44444444444446,4-1-2-5-7-9-12-10*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1011,890,4,10,40.0,8600.0,215.0,4-1-3-5-14-6-9-13-12-10*,10.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1012,850,4,10,26.0,5620.0,216.15384615384616,4-3-5-14-7-9-10*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1013,862,4,10,31.0,6740.0,217.41935483870967,4-1-3-5-14-7-9-10*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1014,879,4,10,38.0,8290.0,218.15789473684208,4-1-2-5-14-6-9-13-12-10*,10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1015,857,4,10,29.0,6430.0,221.72413793103448,4-1-2-5-14-7-9-10*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1016,888,4,10,40.0,8960.0,224.0,4-3-1-2-5-14-7-9-12-10*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1017,859,4,10,30.0,6740.0,224.66666666666663,4-1-3-5-14-6-9-10*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1018,847,4,10,25.0,5620.0,224.8,4-3-5-14-6-9-10*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1019,864,4,10,33.0,7450.0,225.75757575757572,4-3-5-7-9-13-12-10*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1020,878,4,10,38.0,8600.0,226.31578947368425,4-1-3-5-7-9-13-12-10*,9.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1021,853,4,10,28.0,6430.0,229.64285714285717,4-1-2-5-14-6-9-10*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1022,881,4,10,39.0,8960.0,229.7435897435897,4-3-1-2-5-14-6-9-12-10*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1023,871,4,10,36.0,8290.0,230.27777777777774,4-1-2-5-7-9-13-12-10*,9.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1024,869,4,10,36.0,8310.0,230.83333333333331,4-3-5-7-14-6-9-12-10*,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1025,892,4,10,41.0,9630.0,234.87804878048783,4-1-3-5-7-14-6-9-12-10*,10.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1026,891,4,10,40.0,9540.0,238.5,4-3-1-2-5-14-7-9-13-12-10*,11.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1027,852,4,10,28.0,6740.0,240.7142857142857,4-1-3-5-7-9-10*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1028,880,4,10,39.0,9400.0,241.02564102564102,4-1-2-5-7-14-6-9-12-10*,10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1029,874,4,10,37.0,8960.0,242.16216216216216,4-3-1-2-5-7-9-12-10*,9.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1030,845,4,10,23.0,5620.0,244.34782608695653,4-3-5-7-9-10*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1031,884,4,10,39.0,9540.0,244.61538461538458,4-3-1-2-5-14-6-9-13-12-10*,11.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1032,872,4,10,36.0,8880.0,246.66666666666663,4-3-5-7-14-6-9-13-12-10*,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1033,848,4,10,26.0,6430.0,247.3076923076923,4-1-2-5-7-9-10*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1034,894,4,10,41.0,10210.0,249.02439024390245,4-1-3-5-7-14-6-9-13-12-10*,11.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1035,860,4,10,30.0,7650.0,255.0,4-3-1-2-5-14-7-9-10*,9.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1036,883,4,10,39.0,9980.0,255.89743589743588,4-1-2-5-7-14-6-9-13-12-10*,11.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1037,875,4,10,37.0,9540.0,257.8378378378378,4-3-1-2-5-7-9-13-12-10*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1038,855,4,10,29.0,7650.0,263.79310344827593,4-3-1-2-5-14-6-9-10*,9.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1039,861,4,10,31.0,8320.0,268.3870967741936,4-1-3-5-7-14-6-9-10*,9.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1040,886,4,10,40.0,10740.0,268.5,4-3-1-2-5-7-14-6-9-12-10*,11.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1041,849,4,10,26.0,7020.0,270.0,4-3-5-7-14-6-9-10*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1042,854,4,10,29.0,8090.0,278.9655172413793,4-1-2-5-7-14-6-9-10*,9.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1043,889,4,10,40.0,11330.0,283.25,4-3-1-2-5-7-14-6-9-13-12-10*,12.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1044,851,4,10,27.0,7650.0,283.3333333333333,4-3-1-2-5-7-9-10*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1045,858,4,10,30.0,9410.0,313.6666666666667,4-3-1-2-5-7-14-6-9-10*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1046,895,4,11,14.0,180.0,12.857142857142858,4-3-11*,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1047,896,4,11,19.0,480.0,25.26315789473684,4-1-3-11*,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1048,897,4,11,25.0,1790.0,71.6,4-1-2-5-3-11*,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1049,1569,4,11,36.0,6400.0,177.77777777777774,4-3-5-14-7-9-10-11*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1050,1568,4,11,35.0,6400.0,182.85714285714286,4-3-5-14-6-9-10-11*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1051,1579,4,11,41.0,7540.0,183.90243902439025,4-1-3-5-14-7-9-10-11*,9.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1052,1573,4,11,39.0,7200.0,184.61538461538458,4-1-2-5-14-7-9-10-11*,9.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1053,1576,4,11,40.0,7540.0,188.5,4-1-3-5-14-6-9-10-11*,9.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1054,1572,4,11,38.0,7200.0,189.4736842105264,4-1-2-5-14-6-9-10-11*,9.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1055,898,4,11,33.0,6400.0,193.93939393939397,4-3-5-7-9-10-11*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1056,900,4,11,38.0,7540.0,198.421052631579,4-1-3-5-7-9-10-11*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1057,1570,4,11,36.0,7200.0,200.0,4-1-2-5-7-9-10-11*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1058,1577,4,11,40.0,8470.0,211.75,4-3-1-2-5-14-7-9-10-11*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1059,1575,4,11,39.0,8470.0,217.17948717948718,4-3-1-2-5-14-6-9-10-11*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1060,1571,4,11,36.0,7820.0,217.22222222222226,4-3-5-7-14-6-9-10-11*,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1061,1580,4,11,41.0,9140.0,222.9268292682927,4-1-3-5-7-14-6-9-10-11*,10.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1062,1574,4,11,39.0,8880.0,227.6923076923077,4-1-2-5-7-14-6-9-10-11*,10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1063,899,4,11,37.0,8470.0,228.9189189189189,4-3-1-2-5-7-9-10-11*,9.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1064,1578,4,11,40.0,10250.0,256.25,4-3-1-2-5-7-14-6-9-10-11*,11.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1065,904,4,12,29.0,810.0,27.931034482758623,4-3-11-10-12*,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1066,928,4,12,34.0,1170.0,34.411764705882355,4-1-3-11-10-12*,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1067,910,4,12,31.0,5190.0,167.41935483870967,4-3-5-14-7-9-12*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1068,905,4,12,30.0,5190.0,173.0,4-3-5-14-6-9-12*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1069,946,4,12,36.0,6290.0,174.72222222222226,4-1-3-5-14-7-9-12*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1070,929,4,12,34.0,6020.0,177.05882352941174,4-1-2-5-14-7-9-12*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1071,937,4,12,35.0,6290.0,179.71428571428572,4-1-3-5-14-6-9-12*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1072,921,4,12,33.0,6020.0,182.42424242424244,4-1-2-5-14-6-9-12*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1073,916,4,12,31.0,5720.0,184.5161290322581,4-3-5-14-7-9-13-12*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1074,901,4,12,28.0,5190.0,185.35714285714286,4-3-5-7-9-12*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1075,950,4,12,36.0,6830.0,189.72222222222226,4-1-3-5-14-7-9-13-12*,9.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1076,920,4,12,33.0,6290.0,190.6060606060606,4-1-3-5-7-9-12*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1077,907,4,12,30.0,5720.0,190.66666666666663,4-3-5-14-6-9-13-12*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1078,935,4,12,34.0,6560.0,192.94117647058826,4-1-2-5-14-7-9-13-12*,9.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1079,908,4,12,31.0,6020.0,194.19354838709683,4-1-2-5-7-9-12*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1080,943,4,12,35.0,6830.0,195.14285714285717,4-1-3-5-14-6-9-13-12*,9.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1081,925,4,12,33.0,6560.0,198.7878787878788,4-1-2-5-14-6-9-13-12*,9.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1082,903,4,12,28.0,5720.0,204.28571428571428,4-3-5-7-9-13-12*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1083,938,4,12,35.0,7180.0,205.14285714285717,4-3-1-2-5-14-7-9-12*,9.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1084,924,4,12,33.0,6830.0,206.96969696969697,4-1-3-5-7-9-13-12*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1085,909,4,12,31.0,6540.0,210.96774193548384,4-3-5-7-14-6-9-12*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1086,927,4,12,34.0,7180.0,211.17647058823533,4-3-1-2-5-14-6-9-12*,9.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1087,914,4,12,31.0,6560.0,211.61290322580646,4-1-2-5-7-9-13-12*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1088,945,4,12,36.0,7820.0,217.22222222222226,4-1-3-5-7-14-6-9-12*,9.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1089,944,4,12,35.0,7730.0,220.85714285714286,4-3-1-2-5-14-7-9-13-12*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1090,913,4,12,31.0,6890.0,222.25806451612902,4-3-5-14-7-9-10-12*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1091,948,4,12,36.0,8030.0,223.05555555555557,4-1-3-5-14-7-9-10-12*,9.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1092,917,4,12,32.0,7180.0,224.375,4-3-1-2-5-7-9-12*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1093,926,4,12,34.0,7630.0,224.41176470588238,4-1-2-5-7-14-6-9-12*,9.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1094,932,4,12,34.0,7720.0,227.05882352941174,4-1-2-5-14-7-9-10-12*,9.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1095,934,4,12,34.0,7730.0,227.35294117647058,4-3-1-2-5-14-6-9-13-12*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1096,915,4,12,31.0,7080.0,228.38709677419357,4-3-5-7-14-6-9-13-12*,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1097,940,4,12,35.0,8030.0,229.42857142857144,4-1-3-5-14-6-9-10-12*,9.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1098,906,4,12,30.0,6890.0,229.66666666666663,4-3-5-14-6-9-10-12*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1099,949,4,12,36.0,8370.0,232.5,4-1-3-5-7-14-6-9-13-12*,10.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1100,923,4,12,33.0,7720.0,233.93939393939397,4-1-2-5-14-6-9-10-12*,9.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1101,933,4,12,34.0,8180.0,240.58823529411762,4-1-2-5-7-14-6-9-13-12*,10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1102,919,4,12,32.0,7730.0,241.5625,4-3-1-2-5-7-9-13-12*,9.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1103,922,4,12,33.0,8030.0,243.33333333333331,4-1-3-5-7-9-10-12*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1104,902,4,12,28.0,6890.0,246.07142857142856,4-3-5-7-9-10-12*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1105,911,4,12,31.0,7720.0,249.03225806451616,4-1-2-5-7-9-10-12*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1106,936,4,12,35.0,8890.0,254.0,4-3-1-2-5-7-14-6-9-12*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1107,941,4,12,35.0,8960.0,256.0,4-3-1-2-5-14-7-9-10-12*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1108,931,4,12,34.0,8960.0,263.52941176470586,4-3-1-2-5-14-6-9-10-12*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1109,947,4,12,36.0,9630.0,267.5,4-1-3-5-7-14-6-9-10-12*,10.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1110,912,4,12,31.0,8310.0,268.06451612903226,4-3-5-7-14-6-9-10-12*,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1111,942,4,12,35.0,9450.0,270.0,4-3-1-2-5-7-14-6-9-13-12*,11.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1112,930,4,12,34.0,9400.0,276.4705882352941,4-1-2-5-7-14-6-9-10-12*,10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1113,918,4,12,32.0,8960.0,280.0,4-3-1-2-5-7-9-10-12*,9.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1114,939,4,12,35.0,10740.0,306.85714285714283,4-3-1-2-5-7-14-6-9-10-12*,11.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1115,961,4,13,31.0,940.0,30.322580645161292,4-3-11-10-12-13*,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1116,990,4,13,37.0,3310.0,89.45945945945945,4-3-11-10-9-13*,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1117,1785,4,13,42.0,3920.0,93.33333333333331,4-1-3-11-10-9-13*,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1118,1787,4,13,47.0,4760.0,101.27659574468085,4-3-11-10-12-9-13*,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1119,1790,4,13,52.0,5390.0,103.65384615384615,4-1-3-11-10-12-9-13*,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1120,1784,4,13,41.0,4760.0,116.09756097560977,4-3-11-10-9-12-13*,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1121,1786,4,13,46.0,5390.0,117.17391304347828,4-1-3-11-10-9-12-13*,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1122,1788,4,13,48.0,7270.0,151.45833333333334,4-1-2-5-3-11-10-9-13*,9.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1123,1791,4,13,58.0,8790.0,151.55172413793102,4-1-2-5-3-11-10-12-9-13*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1124,955,4,13,29.0,4550.0,156.89655172413794,4-3-5-14-7-9-13*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1125,952,4,13,28.0,4550.0,162.5,4-3-5-14-6-9-13*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1126,978,4,13,34.0,5640.0,165.88235294117646,4-1-3-5-14-7-9-13*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1127,965,4,13,32.0,5370.0,167.8125,4-1-2-5-14-7-9-13*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1128,1789,4,13,52.0,8790.0,169.03846153846158,4-1-2-5-3-11-10-9-12-13*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1129,971,4,13,33.0,5640.0,170.9090909090909,4-1-3-5-14-6-9-13*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1130,960,4,13,31.0,5370.0,173.2258064516129,4-1-2-5-14-6-9-13*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1131,969,4,13,33.0,5720.0,173.33333333333337,4-3-5-14-7-9-12-13*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1132,951,4,13,26.0,4550.0,175.0,4-3-5-7-9-13*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1133,962,4,13,32.0,5720.0,178.75,4-3-5-14-6-9-12-13*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1134,998,4,13,38.0,6830.0,179.73684210526315,4-1-3-5-14-7-9-12-13*,9.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1135,959,4,13,31.0,5640.0,181.93548387096772,4-1-3-5-7-9-13*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1136,986,4,13,36.0,6560.0,182.22222222222226,4-1-2-5-14-7-9-12-13*,9.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
