,Unnamed: 0,Unnamed: 0.1,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
1556,1556,1281,8,9,18.0,1190.0,66.1111111111111,8-14-7-9*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1585,1585,1283,8,10,22.0,2500.0,113.63636363636364,8-14-6-9-10*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1583,1583,1284,8,10,23.0,2500.0,108.69565217391305,8-14-7-9-10*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1586,1586,1286,8,10,32.0,3710.0,115.9375,8-14-6-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1584,1584,1288,8,10,33.0,3710.0,112.42424242424242,8-14-7-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1577,1577,1474,8,10,35.0,770.0,22.0,8-14-5-3-11-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1593,1593,1293,8,11,25.0,380.0,15.2,8-14-5-3-11*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1594,1594,1294,8,11,26.0,730.0,28.07692307692308,8-14-7-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1595,1595,1295,8,11,29.0,1560.0,53.793103448275865,8-14-5-2-1-3-11*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1598,1598,1296,8,11,30.0,2270.0,75.66666666666667,8-14-7-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1600,1600,1297,8,11,32.0,3180.0,99.375,8-14-6-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1613,1613,1305,8,12,27.0,2710.0,100.37037037037035,8-14-6-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1611,1611,1303,8,12,27.0,2210.0,81.85185185185185,8-14-6-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1615,1615,1307,8,12,28.0,3710.0,132.5,8-14-7-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1612,1612,1308,8,12,28.0,2710.0,96.78571428571428,8-14-7-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1610,1610,1306,8,12,28.0,2210.0,78.92857142857143,8-14-7-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1633,1633,1313,8,13,25.0,1600.0,64.0,8-14-6-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1632,1632,1314,8,13,26.0,1600.0,61.53846153846154,8-14-7-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1638,1638,1316,8,13,29.0,3640.0,125.51724137931036,8-14-5-7-9-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1635,1635,1315,8,13,29.0,2710.0,93.44827586206895,8-14-6-9-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1634,1634,1318,8,13,30.0,2710.0,90.33333333333331,8-14-7-9-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1675,1675,1406,9,10,5.0,1200.0,240.0,9-10*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1670,1670,1408,9,10,15.0,2910.0,194.0,9-13-12-10*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1662,1662,1407,9,10,15.0,2390.0,159.33333333333334,9-12-10*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1676,1676,1411,9,11,15.0,1850.0,123.33333333333331,9-10-11*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1681,1681,1412,9,11,24.0,4220.0,175.83333333333337,9-7-5-3-11*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1678,1678,1414,9,11,25.0,3700.0,148.0,9-13-12-10-11*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1677,1677,1413,9,11,25.0,3180.0,127.2,9-12-10-11*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1680,1680,1415,9,11,26.0,4220.0,162.30769230769232,9-6-14-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1702,1702,1432,9,14,9.0,880.0,97.77777777777777,9-6-14*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1701,1701,1433,9,14,10.0,880.0,88.0,9-7-14*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1721,1721,1434,9,14,13.0,2840.0,218.4615384615384,9-7-5-14*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1704,1704,1435,9,14,32.0,4570.0,142.8125,9-10-11-3-5-14*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1722,1722,1490,10,11,10.0,150.0,15.0,10-11*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1732,1732,1491,10,11,29.0,5840.0,201.3793103448276,10-9-7-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1728,1728,1613,10,11,31.0,5840.0,188.38709677419362,10-9-6-14-5-3-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1737,1737,1614,10,11,32.0,7210.0,225.3125,10-9-6-14-7-5-3-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1725,1725,1492,10,11,32.0,5840.0,182.5,10-9-7-14-5-3-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1739,1739,1499,10,12,5.0,190.0,38.0,10-12*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1746,1746,1505,10,13,7.0,310.0,44.28571428571429,10-12-13*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1747,1747,1506,10,13,13.0,1630.0,125.3846153846154,10-9-13*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1748,1748,1508,10,13,23.0,2910.0,126.52173913043478,10-12-9-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1775,1775,1525,10,14,14.0,2150.0,153.57142857142858,10-9-6-14*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1774,1774,1526,10,14,15.0,2150.0,143.33333333333334,10-9-7-14*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1773,1773,1528,10,14,24.0,3360.0,140.0,10-12-9-6-14*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1776,1776,1531,10,14,25.0,3890.0,155.6,10-12-13-9-7-14*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1772,1772,1530,10,14,25.0,3360.0,134.4,10-12-9-7-14*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1782,1782,1621,11,12,15.0,480.0,32.0,11-10-12*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1785,1785,1735,11,12,25.0,3700.0,148.0,11-10-9-13-12*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1783,1783,1622,11,12,25.0,3180.0,127.2,11-10-9-12*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1790,1790,1625,11,12,34.0,5960.0,175.29411764705884,11-3-5-7-9-13-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1787,1787,1623,11,12,34.0,5430.0,159.7058823529412,11-3-5-7-9-12*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1803,1803,1635,11,13,17.0,600.0,35.29411764705883,11-10-12-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1804,1804,1636,11,13,23.0,2280.0,99.1304347826087,11-10-9-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1807,1807,1637,11,13,27.0,3700.0,137.03703703703704,11-10-9-12-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1809,1809,1638,11,13,32.0,4660.0,145.625,11-3-5-7-9-13*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1805,1805,1639,11,13,33.0,3700.0,112.12121212121212,11-10-12-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1831,1831,1663,11,14,17.0,280.0,16.470588235294116,11-3-5-14*,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1832,1832,1664,11,14,18.0,600.0,33.333333333333336,11-3-5-7-14*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1834,1834,1665,11,14,21.0,1400.0,66.66666666666667,11-3-1-2-5-14*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1836,1836,1666,11,14,22.0,2080.0,94.54545454545456,11-3-1-2-5-7-14*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1838,1838,1667,11,14,24.0,2820.0,117.5,11-10-9-6-14*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1864,1864,1747,12,14,19.0,3360.0,176.84210526315792,12-10-9-6-14*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1854,1854,1746,12,14,19.0,2400.0,126.31578947368419,12-13-9-6-14*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1852,1852,1745,12,14,19.0,1900.0,100.0,12-9-6-14*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1860,1860,1750,12,14,20.0,3360.0,168.0,12-10-9-7-14*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1853,1853,1749,12,14,20.0,2400.0,120.0,12-13-9-7-14*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1874,1874,1851,13,14,17.0,1290.0,75.88235294117645,13-9-6-14*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1873,1873,1852,13,14,18.0,1290.0,71.66666666666667,13-9-7-14*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1897,1897,1897,13,14,21.0,3890.0,185.23809523809524,13-12-10-9-6-14*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1886,1886,1854,13,14,21.0,3270.0,155.71428571428572,13-9-7-5-14*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1876,1876,1853,13,14,21.0,2400.0,114.28571428571428,13-12-9-6-14*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
